,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,fraud_risk
1141,1962,34,68,1985,9,Male,2066 Ninth Lane,41.8,-87.92,45307,92375,156949,712,5,2.0,0.4387954634337114,0.06244296701864164,0.498761569547647,Swipe,Online,0.5682295719844358,260.3780155642023,49.321785474532255,24.52044747081712,14.924124513618677,0.27203389830508473,482.525593220339,49.42706273698387,21.50635593220339,65.00847457627118,26.483050847457626,12540.0,0
1142,133,31,65,1988,10,Female,5295 Pine Street,33.95,-84.54,30747,62692,50290,698,2,3.0,0.2450109005534127,0.42512158309575715,0.3298675163508301,Online,Chip,11.451439688715952,210.30599221789882,51.22208510948233,36.74072957198444,11.601167315175097,4.089237288135593,406.2223728813559,50.99985329950713,33.98008474576271,50.53389830508475,20.24576271186441,29400.0,0
1143,795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,37234,75918,94579,759,2,1.0,0.4427255985267035,0.04465930018416206,0.5126151012891345,Swipe,Online,2.9307782101167317,244.32178988326848,56.20076634881729,57.5936186770428,21.1284046692607,1.8002542372881356,436.3248305084746,56.13629862765463,59.69588983050847,92.03389830508475,27.52542372881356,15480.0,0
1144,1849,39,66,1980,11,Female,364 12th Drive,47.13,-122.4,20345,41483,64098,721,2,8.0,0.4570905285190999,0.033097854526425954,0.5098116169544741,Swipe,Online,2.6333268482490273,158.01068093385214,37.21474850973933,28.360291828793777,14.8715953307393,1.3888135593220339,304.07347457627117,36.99790999770906,27.458220338983054,64.77966101694915,22.516949152542374,16260.0,0
1145,237,42,72,1977,8,Male,331 Oak Lane,37.96,-121.76,28733,58584,99235,563,2,4.0,0.0,0.07940854326396495,0.920591456736035,Swipe,Chip,10.2451775147929,275.8552071005917,65.16608978184422,33.53394970414201,10.804733727810651,26.74493670886076,530.7448101265823,83.57423273433685,47.0946835443038,46.22784810126582,24.924050632911392,19080.0,0
1146,2,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,13461,27447,80850,673,5,3.0,0.3368734069668649,0.06655338431039366,0.5965732087227414,Swipe,Online,4.781945525291829,109.46970817120622,27.529387022848738,21.616361867704278,13.73929961089494,0.9706779661016949,177.0012711864407,27.443572427608895,22.024533898305084,59.847457627118644,25.21186440677966,19200.0,0
1147,313,32,68,1987,6,Female,9384 Ocean Avenue,36.73,-95.94,16453,33548,31183,693,2,19.0,0.5075217735550277,0.04592240696753761,0.44655581947743467,Chip,Online,1.2228601252609603,170.90688935281835,31.998919007941748,11.31222338204593,10.54697286012526,0.8935454545454546,315.03645454545455,32.195658762414546,5.685681818181818,45.92727272727273,17.009090909090908,19380.0,1
1148,989,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,46175,113514,16524,727,8,42.0,0.3327590450406104,0.09205020920502092,0.5751907457543687,Swipe,Online,11.657470817120622,506.0265175097276,126.4656156718195,56.32959143968871,15.809338521400779,6.761016949152542,673.6447457627119,127.43596992154683,49.29830508474576,68.86440677966101,35.389830508474574,18420.0,1
1149,1562,38,65,1982,2,Female,8 Hillside Lane,36.26,-94.69,12517,25524,69401,759,3,19.0,0.4209387843391737,0.1416828898983344,0.4373783257624919,Swipe,Online,6.910583657587549,133.67280155642024,32.82205120571154,24.465496108949417,8.994163424124514,2.3670338983050847,247.95728813559322,31.784945445557522,22.70385593220339,39.17796610169491,22.66949152542373,26760.0,1
1150,1983,50,67,1969,3,Male,655 George Boulevard,33.55,-117.78,69236,141161,0,773,3,2.0,0.40868321851033407,0.061094501494865464,0.5302222799948004,Swipe,Online,8.902392996108949,273.7894552529183,52.60069122828999,39.4267607003891,14.96692607003891,5.655169491525424,607.7166101694916,52.75347759874411,40.85322033898305,65.19491525423729,29.949152542372882,10920.0,0
1151,1091,32,66,1987,5,Female,52292 East Street,39.3,-76.61,26431,53890,252106,656,4,10.0,0.24984752998576948,0.05895507216914007,0.6911973978450905,Swipe,Online,5.217996108949417,244.59628404669263,58.66342691334709,34.89403696498054,9.570038910505836,2.676864406779661,509.4075423728813,58.686549450987656,30.4975,41.686440677966104,21.16949152542373,33270.0,0
1152,759,60,65,1959,12,Male,575 Bayview Lane,35.92,-86.84,36563,74550,37427,687,4,5.0,0.3987921699291962,0.14264889629321117,0.45855893377759266,Swipe,Online,8.951052631578948,193.25863547758283,50.3209732587127,41.60991228070175,9.360623781676413,3.756186440677966,365.36423728813554,49.73838517585261,38.89843220338983,40.69491525423729,21.97457627118644,27360.0,0
1153,779,81,69,1938,3,Female,44 Valley Boulevard,33.77,-96.67,20874,32669,1433,755,5,15.0,0.30786744244877307,0.06779661016949153,0.6243359473817354,Swipe,Online,1.1371400778210117,155.7562645914397,44.014960146259654,42.52729571984435,23.071984435797667,0.6141525423728813,272.5857627118644,43.77336649721566,42.699533898305084,100.5,28.889830508474578,6900.0,1
1154,1618,53,66,1966,12,Male,3512 Forest Street,40.91,-73.82,34646,70634,155651,682,4,2.0,0.4243870112657389,0.060702451954937044,0.5149105367793241,Swipe,Online,5.883443579766538,259.42784046692606,44.49481152994339,21.630719844357976,14.678988326848248,2.179152542372881,502.2249152542373,44.70595809428294,18.89813559322034,63.940677966101696,26.805084745762713,18840.0,0
1155,1168,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,53790,109673,242379,505,1,7.0,0.40358328451474323,0.15172817809021674,0.44468853739504005,Swipe,Online,13.489377431906615,443.0990077821011,51.28780996718299,57.846595330739305,39.85214007782101,2.95635593220339,790.6328813559321,51.11493438091311,58.09487288135593,173.59322033898306,31.60169491525424,960.0,0
1156,1237,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,15770,32150,47179,717,6,24.0,0.28000503492982565,0.3109698533576688,0.4090251117125055,Swipe,Chip,1.2114980544747083,136.61056420233464,27.808763605270542,27.282227626459147,30.912451361867703,0.8360169491525424,245.92906779661018,27.779587603132086,28.24741525423729,134.65254237288136,27.516949152542374,9960.0,1
1157,699,42,68,1978,2,Male,9141 Ocean View Lane,41.48,-91.57,22308,45475,68358,698,3,8.0,0.4162429930908617,0.031938469560683094,0.5518185373484552,Swipe,Online,2.7873346303501947,138.46782101167315,20.452985148321332,9.767140077821013,14.924124513618677,2.0255932203389833,301.6974576271187,20.63748489098549,9.63186440677966,65.00847457627118,25.14406779661017,6960.0,0
1158,646,38,65,1981,12,Female,354 Federal Street,41.47,-81.67,21402,43634,73037,786,3,2.0,0.43243715083798884,0.04102653631284916,0.526536312849162,Swipe,Online,10.342821011673152,131.33332684824904,40.06936599167063,31.29443579766537,11.14396887159533,5.38135593220339,208.2178813559322,39.7447034050641,30.90343220338983,48.54237288135593,25.093220338983052,24120.0,0
1159,1403,74,61,1945,11,Male,316 Grant Drive,37.94,-77.65,25937,24545,22488,753,2,1.0,0.25349346627388775,0.1735025304025984,0.5730040033235139,Swipe,Online,10.792354085603112,238.69,61.5150195449302,45.810175097276264,25.7568093385214,3.7790677966101693,401.8412711864407,61.446015583854276,43.51406779661017,112.19491525423729,34.559322033898304,11460.0,0
1160,631,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,17070,33811,2206,682,7,13.0,0.2801000357270454,0.06180778849589139,0.6580921757770632,Swipe,Online,4.465252918287938,164.9027626459144,37.818264092850725,26.315933852140077,10.891050583657588,2.2608474576271185,310.76398305084746,37.30510277298159,23.5064406779661,47.440677966101696,21.991525423728813,19440.0,1
1161,1070,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,25275,51528,58509,745,6,15.0,0.41456192300992856,0.05713290367531789,0.5283051733147536,Swipe,Online,11.345525291828794,171.73881322957197,46.055921977831964,37.932081712062256,11.169260700389104,5.973559322033898,343.9237288135593,45.84151645242738,38.36516949152543,48.652542372881356,26.75423728813559,28260.0,1
1162,291,64,66,1956,1,Female,682 Federal Lane,34.76,-84.97,19818,40407,62695,793,3,9.0,0.19398482493829416,0.4292896974129262,0.3767254776487796,Online,Chip,0.48412451361867703,142.89455252918287,37.38026452396949,36.719280155642025,21.282101167315176,0.10686440677966101,271.19949152542375,37.25817903388258,38.46872881355932,92.70338983050847,22.949152542372882,8940.0,0
1163,738,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,31377,63974,131731,707,4,8.0,0.4487019297514924,0.042759961127308066,0.5085381091211995,Swipe,Online,10.510428015564202,272.8776653696498,70.1543544729676,59.779494163424125,14.013618677042802,5.89,552.115,69.21292414050085,57.579703389830506,61.04237288135593,23.76271186440678,15240.0,0
1164,142,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,25399,51788,77642,675,2,13.0,0.39038189533239037,0.05351249410655351,0.5561056105610561,Swipe,Online,6.692237354085603,241.95215953307394,61.6882335359258,44.686926070038915,16.505836575875488,2.1798305084745766,463.2500847457627,61.68497568372246,39.873474576271185,71.89830508474576,33.889830508474574,10080.0,1
1165,459,65,70,1954,5,Male,9079 Second Drive,33.36,-81.28,12387,25257,83995,734,6,3.0,0.3594897564746811,0.08581368380363355,0.5546965597216853,Swipe,Online,10.53966926070039,112.98817120622567,40.26002458865117,38.96729571984436,10.066147859922179,3.3613559322033897,187.0915254237288,39.932377149819764,39.48766949152542,43.847457627118644,25.008474576271187,22140.0,0
1166,55,61,68,1958,3,Female,3374 Littlewood Street,37.92,-122.34,21869,44583,85531,717,5,9.0,0.4167746113989637,0.02515112262521589,0.5580742659758203,Swipe,Online,1.312373540856031,142.9079571984436,20.693302412951574,5.07658560311284,18.023346303501945,0.9021186440677966,288.2503389830509,20.780023179519233,2.8383474576271186,78.50847457627118,18.584745762711865,12900.0,0
1167,1370,62,66,1958,1,Female,99 Fifth Street,38.44,-121.3,25949,52908,109229,709,4,4.0,0.4234417344173442,0.05880758807588076,0.5177506775067751,Swipe,Online,9.728929961089495,247.01035019455253,54.562923048946935,39.275505836575874,14.357976653696499,6.622796610169492,495.114406779661,54.549915962773305,40.252033898305086,62.54237288135593,28.26271186440678,14700.0,0
1168,897,30,64,1989,8,Female,847 Martin Luther King Lane,31.07,-83.19,13238,26996,33332,501,2,1.0,0.0,0.06908874329958309,0.930911256700417,Swipe,Chip,7.266453488372092,95.74279069767441,26.747922569201865,18.401889534883722,9.761627906976743,24.048780487804876,170.27512195121952,43.17678595402719,32.83890243902439,40.951219512195124,20.658536585365855,29400.0,0
1169,1781,29,53,1990,3,Male,73 South Lane,42.93,-75.46,17681,36050,45559,708,3,3.0,0.02921299324177022,0.06562023108785699,0.9051667756703728,Swipe,Chip,3.0494163424124516,131.84048638132296,27.272378712220814,17.150165369649805,8.924124513618677,1.8674576271186443,270.500593220339,27.081283081228474,12.620677966101695,38.8728813559322,19.796610169491526,24540.0,0
1170,457,34,65,1985,10,Female,378 West Boulevard,35.19,-80.83,17817,36324,56689,705,4,3.0,0.3530108254397835,0.08237483085250338,0.5646143437077131,Swipe,Online,13.019649805447472,191.77184824902724,75.29726259696783,76.23119649805447,11.501945525291829,5.829745762711864,296.4237288135593,74.23277737650018,75.55805084745764,50.101694915254235,22.305084745762713,21960.0,0
1171,160,44,68,1975,10,Male,1915 Catherine Boulevard,38.91,-75.43,18622,37965,69614,796,3,2.0,0.5528083848427842,0.04541789841440473,0.4017737167428111,Chip,Online,1.702945205479452,147.3161301369863,33.174722897470815,23.076592465753425,12.743150684931507,0.7264179104477613,253.22746268656712,33.31171381968683,20.631641791044775,55.53731343283582,23.47761194029851,24240.0,0
1172,984,63,66,1956,3,Female,642 Ocean View Lane,28.3,-81.41,16150,32928,80794,850,5,21.0,0.43716814159292033,0.058997050147492625,0.503834808259587,Swipe,Online,1.1923735408560312,197.89739299610895,58.452516478145625,43.61899805447471,16.488326848249027,0.8014406779661016,318.0365254237288,57.66295700764778,38.15826271186441,71.82203389830508,26.177966101694917,20520.0,1
1173,1535,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,14.0,0.43797678275290214,0.06882255389718077,0.4932006633499171,Swipe,Online,13.511420233463035,133.09859922178987,39.71510321778722,30.285301556420233,11.731517509727626,8.073983050847458,221.84754237288135,39.4894074402324,30.00050847457627,51.101694915254235,25.33050847457627,30960.0,1
1174,1434,62,67,1957,10,Male,8278 Grant Lane,26.45,-80.08,20055,40891,61245,717,4,18.0,0.3820840950639854,0.08811700182815356,0.529798903107861,Swipe,Online,13.94257874015748,137.34181102362206,44.83863136792123,37.66199803149606,5.383858267716535,2.470847457627119,280.4362711864407,43.13188868432863,27.882542372881353,23.177966101694917,14.90677966101695,52980.0,1
1175,208,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,33226,67747,76650,804,3,3.0,0.4274708664488761,0.0764542396021259,0.496074893948998,Swipe,Online,11.069435797665369,271.3828988326848,39.20376055977365,55.870340466926066,39.900778210116734,7.321779661016949,510.13466101694917,39.038945492030116,56.51864406779661,173.8050847457627,27.093220338983052,1140.0,0
1176,1909,56,66,1963,5,Male,603 Lake Avenue,34.02,-118.28,13002,26510,53023,696,4,1.0,0.30456026058631924,0.34876686831084225,0.3466728711028385,Online,Chip,1.1339688715953307,153.89215953307394,23.630695660825232,15.217256809338522,25.085603112840467,0.451271186440678,289.5700847457627,23.7420641170209,14.443686440677967,109.27118644067797,23.271186440677965,11340.0,0
1177,1356,84,70,1936,1,Male,9 Lafayette Lane,44.99,-91.72,19196,26676,1370,733,5,1.0,0.39200863930885527,0.03023758099352052,0.5777537796976242,Swipe,Online,1.936011673151751,172.34167315175097,36.319610651242286,20.810612840466927,12.61089494163424,1.022457627118644,342.1465254237288,35.84619559583123,18.02114406779661,54.932203389830505,26.466101694915253,20220.0,0
1178,265,44,70,1975,10,Female,68 Rose Boulevard,27.8,-97.39,22314,45497,101549,713,3,9.0,0.17160161507402422,0.054340511440107674,0.7740578734858681,Swipe,Online,7.434241245136186,161.08873540856032,33.80474891538663,25.843735408560313,11.56420233463035,4.886694915254237,350.56449152542376,33.61389792070998,23.429703389830507,50.3728813559322,24.449152542372882,24900.0,0
1179,1089,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,25258,51501,140481,729,3,5.0,0.532076169347384,0.047883157700129415,0.4200406729524866,Chip,Online,3.087772925764192,260.8110480349345,48.56185429744479,24.827434497816594,11.81004366812227,2.046190476190476,487.0172380952381,48.42138011695578,20.81804761904762,51.51428571428571,24.123809523809523,20610.0,0
1180,614,84,66,1935,9,Female,129 Sussex Street,35.4,-80.59,20570,16430,2873,779,7,19.0,0.4397513952308473,0.057711821410451544,0.5025367833587012,Swipe,Online,6.909902723735408,142.14143968871593,23.107796791134547,13.831741245136188,15.33852140077821,2.057457627118644,248.95254237288137,23.202183854554107,14.647627118644069,66.8135593220339,23.915254237288135,8880.0,1
1181,814,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,15318,16302,14408,748,4,6.0,0.3955352738036507,0.043907252096694625,0.5605574740996546,Swipe,Online,3.232431906614786,208.50319066147858,32.8753074818543,18.731099221789883,15.77431906614786,2.222966101694915,478.8702542372882,32.82305700813401,16.536737288135594,68.71186440677967,30.966101694915253,11220.0,0
1182,305,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,14415,29388,21221,755,3,14.0,0.18286232431615534,0.5396705455644552,0.27746713011938945,Online,Chip,3.0522102425876008,77.25159029649596,26.253911861359256,28.308018867924527,17.835579514824797,8.547790697674419,140.82232558139535,31.999502968354992,35.71645348837209,76.94186046511628,17.38372093023256,24420.0,1
1183,1225,54,70,1965,11,Male,6831 Valley Boulevard,37.97,-122.5,30819,62837,86171,850,3,0.0,0.2593635889410537,0.42639540949400107,0.3142410015649452,Online,Chip,10.231906614785991,212.31922178988327,42.728066343523224,32.03275291828793,18.647859922178988,4.130254237288136,406.235593220339,42.66030224281813,31.9175,81.22881355932203,22.39830508474576,21300.0,0
1184,1405,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,23910,48755,37315,777,8,6.0,0.26870208828971714,0.04625958234205657,0.6850383293682263,Swipe,Online,5.595739299610895,202.8046692607004,56.38856164476258,48.84963035019455,14.719844357976653,0.8049999999999999,363.8324576271187,56.084024203003096,48.47851694915254,64.11864406779661,30.25423728813559,19320.0,0
1185,1478,39,66,1980,10,Female,3863 River Avenue,38.93,-121.25,21829,44506,57994,849,3,32.0,0.45971867007672634,0.07672634271099744,0.4635549872122762,Swipe,Online,7.084549019607843,205.02386274509803,46.112563498251575,37.014941176470586,12.266666666666667,12.941016949152543,431.3868644067797,54.50707417378606,43.82,53.016949152542374,26.796610169491526,22500.0,1
1186,1920,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,15325,31244,51924,713,4,10.0,0.21692135669027207,0.04099888184867685,0.742079761461051,Swipe,Online,11.554007782101168,154.50198443579768,50.910938458707186,48.703103112840466,20.879377431906615,7.177881355932204,279.9586440677966,50.899833768318,49.028008474576275,90.94915254237289,31.1864406779661,11760.0,0
1187,241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,15009,30605,16549,737,5,9.0,0.3030187721968544,0.0426179604261796,0.654363267376966,Swipe,Online,0.6863813229571984,124.58291828793774,35.49719268937375,35.75550583657588,15.33852140077821,0.4671186440677966,207.40881355932206,35.2579526892763,36.57906779661017,66.8135593220339,21.677966101694917,15300.0,0
